scenario,label,metric,low_var,high_var,low_t1,high_t1,diff_t1,low_t4,high_t4,diff_t4,low_t8,high_t8,diff_t8,low_t12,high_t12,diff_t12
scenario_01_baseline,Baseline,Consumption,c1,c2,-0.0162331372546389,-0.0163647937074419,-0.000131656452802997,-0.000132654600675908,-3.33007538864116e-05,9.93538467894961e-05,0.000300594312303004,0.000458750638880678,0.000158156326577674,-0.00120549545814697,-0.00113465301908466,7.08424390623019e-05
scenario_01_baseline,Baseline,Inflation,pinf1,pinf2,-0.0153363646425926,-0.015659703344769,-0.000323338702176379,-0.00219679791128047,-0.00217631926502815,2.04786462523199e-05,0.00126849004654295,0.00129906998842055,3.05799418776065e-05,0.000371078391017798,0.00035477184239463,-1.63065486231684e-05
scenario_02_risk_premium,Local debt risk premium,Local bond rate,rb1,rb2,0.00319678092324183,0.00318654605705571,-1.02348661861207e-05,0.0026272588494709,0.00329940326684453,0.000672144417373621,0.000693022580856573,0.00242705882270178,0.0017340362418452,-0.000190413986517202,0.00132882543375379,0.00151923942027099
scenario_02_risk_premium,Local debt risk premium,Central transfer,z1,z2,0,0,0,0,0,0,0,0,0,0,0,0
scenario_02_risk_premium,Local debt risk premium,Debt service pressure,ds1,ds2,0.00150174375152074,0.00389075451828348,0.00238901076676274,0.000596944423508879,0.00198127489755945,0.00138433047405057,-0.000427468809827909,0.000916031962329646,0.00134350077215756,-0.000285100803463349,0.00136150529910042,0.00164660610256377
scenario_02_risk_premium,Local debt risk premium,Fiscal space,fs1,fs2,-0.00320829991352331,-0.00564206066386432,-0.002433760750341,-0.00113245204346812,-0.00269151150573235,-0.00155905946226423,0.000845390316457653,-0.000873042078123554,-0.00171843239458121,0.000823550454448665,-0.00150118827207471,-0.00232473872652338
scenario_02_risk_premium,Local debt risk premium,Public investment,ig1,ig2,-0.00137328077543182,-0.0017707523731238,-0.000397471597691976,-0.00490352907287403,-0.00598326327529573,-0.0010797342024217,-0.00188631082534922,-0.00473244523034126,-0.00284613440499204,0.00128369867821695,-0.004121718028694,-0.00540541670691096
scenario_02_risk_premium,Local debt risk premium,Public capital,kg1,kg2,-0.00137328077543186,-0.00177075237312385,-0.00039747159769199,-0.0134131551078043,-0.0164993881000552,-0.00308623299225097,-0.0251269120679898,-0.0356690284496488,-0.010542116381659,-0.0213543383380435,-0.0484956431719294,-0.027141304833886
scenario_02_risk_premium,Local debt risk premium,Intermediate output,ym1,ym2,-0.00885673131661591,-0.00907428675730859,-0.000217555440692685,-0.0030839981668882,-0.00338882265984264,-0.000304824492954436,0.00147737661257552,0.000881698512850582,-0.000595678099724939,0.00168248327807907,0.000329710658418803,-0.00135277261966027
scenario_02_risk_premium,Local debt risk premium,Final output,y1,y2,-0.00870871443496157,-0.00922230363896293,-0.000513589204001352,-0.00273274507092636,-0.00374007575580437,-0.00100733068487802,0.0021326922245537,0.000226382900872402,-0.0019063093236813,0.00274775852822406,-0.000735564591726412,-0.00348332311995048
scenario_02_risk_premium,Local debt risk premium,Private investment,inv1,inv2,-0.000212146734409807,-0.000326016981200522,-0.000113870246790715,0.00205413074297978,0.00199537286987836,-5.87578731014171e-05,0.00278422242593457,0.00347292938480029,0.00068870695886572,0.00109866660097677,0.00279013060582364,0.00169146400484688
