scenario,label,rho_z,psi_z,phi_z_ds,phi_z_b,horizon,z1,z2,b1,b2,debt_ratio1,debt_ratio2,ds1,ds2,fs1,fs2,ig1,ig2,kg1,kg2,y1,y2,c1,c2,pinf1,pinf2,z_gap,debt_ratio_gap,ds_gap,fs_gap,ig_gap,kg_gap,y_gap,c_gap,pinf_gap
policy_cf_central_transfer_stabilizer,Central transfer stabilizer,0.7,0.2,0.05,0.02,4,0.00138411383711947,0.00191091543430017,-0.00884605718468245,0.0030509196912516,-0.00526055810336299,0.0134319181318686,0.000833235734337846,0.00220948669233854,-0.00120565427544057,-0.00226991237605449,-0.00832031055781515,-0.00981447859411169,-0.025937718750547,-0.0322426492344134,-0.00896374770329866,-0.010380998440617,-0.00137354333292583,-0.00131324471206218,-0.00252006788219983,-0.00248178887610473,0.000526801597180701,0.0186924762352316,0.0013762509580007,-0.00106425810061392,-0.00149416803629654,-0.00630493048386649,-0.00141725073731835,6.02986208636525e-05,3.82790060950988e-05
policy_cf_central_transfer_stabilizer,Central transfer stabilizer,0.7,0.2,0.05,0.02,5,0.000972730589611611,0.00137839467955202,-0.0161434275277165,-0.0053865020064614,-0.013658409262271,0.00187481778982812,3.87553108229695e-05,0.000291048816633735,-0.000283432659333768,-0.0002915714317306,-0.00758080300236778,-0.00872899312944353,-0.0328700787841507,-0.0401655761329964,-0.00621254566361384,-0.00726131979628952,-0.000124154600245951,-2.68803888091584e-05,-0.000868054059630308,-0.000798124625954411,0.000405664089940406,0.0155332270520991,0.000252293505810765,-8.13877239683181e-06,-0.00114819012707575,-0.00729549734884571,-0.00104877413267568,9.7274211436793e-05,6.99294336758971e-05
policy_cf_central_transfer_stabilizer,Central transfer stabilizer,0.7,0.2,0.05,0.02,6,0.000576919370373886,0.000876642580650833,-0.022629860209388,-0.0132466851341946,-0.02101875562565,-0.00844227826149013,-0.000417409019854,-0.000755204245667935,0.000205049882032848,0.00071949481412846,-0.00628138279963848,-0.00714068831360473,-0.0383297096141857,-0.0463021250432765,-0.00402776145934514,-0.00480440687270445,0.000344270497513288,0.000448550795283054,8.18986986945713e-05,0.000153950700029215,0.000299723210276947,0.0125764773641598,-0.000337795225813935,0.000514444932095612,-0.000859305513966249,-0.00797241542909077,-0.000776645413359311,0.000104280297769765,7.20520013346437e-05
policy_cf_central_transfer_stabilizer,Central transfer stabilizer,0.7,0.2,0.05,0.02,7,0.000245504048419009,0.000467922737572915,-0.0278007995860181,-0.0197709597295879,-0.0268456733651896,-0.0167585482498481,-0.000634653715380798,-0.00120067673805821,0.000412242392989745,0.00109654557846847,-0.00475869698364018,-0.0054277290169248,-0.0421301638574714,-0.0505723009341192,-0.00238781555207124,-0.00301241147973974,0.000371697010187799,0.000464325125750453,0.000551459962437439,0.00060888760071709,0.000222418689153906,0.0100871251153414,-0.000566023022677408,0.000684303185478727,-0.000669032033284625,-0.00844213707664787,-0.000624595927668503,9.2628115562654e-05,5.74276382796501e-05
policy_cf_central_transfer_stabilizer,Central transfer stabilizer,0.7,0.2,0.05,0.02,8,-5.54555689102551e-06,0.000169279705783988,-0.0315078465799894,-0.0247058963097643,-0.0310142608461935,-0.0228931266720437,-0.000697724183614489,-0.00127332336502844,0.000450371474308153,0.00109835994768978,-0.00325667551966301,-0.00383657663248671,-0.0443335852806976,-0.0531445700432531,-0.00123396433448975,-0.00181276963772059,0.000186879028328035,0.000259674348469408,0.00071357877014333,0.000750399992462514,0.000174825262675014,0.00812113417414981,-0.000575599181413949,0.000647988473381628,-0.000579901112823702,-0.00881098476255548,-0.000578805303230845,7.27953201413722e-05,3.68212223191833e-05
policy_cf_central_transfer_stabilizer,Central transfer stabilizer,0.7,0.2,0.05,0.02,9,-0.000179343616356901,-2.76181866660646e-05,-0.0338308516760035,-0.0281147422136189,-0.0336376000850687,-0.0270221017583936,-0.000672080185400656,-0.00114556788588776,0.000398062809848235,0.000910458380451701,-0.00192494228616576,-0.00249838752340292,-0.0451501879348459,-0.0543143433155744,-0.000483128977337155,-0.00109264045522528,-6.71943742659442e-05,-1.51166977363504e-05,0.000697082157277373,0.000714528221620769,0.000151725429690837,0.00661549832667507,-0.000473487700487109,0.000512395570603466,-0.000573445237237166,-0.00916415538072846,-0.000609511477888125,5.20776765295938e-05,1.7446064343396e-05
policy_cf_central_transfer_stabilizer,Central transfer stabilizer,0.7,0.2,0.05,0.02,10,-0.000288374727649681,-0.000142696300404272,-0.0349729038181483,-0.0302278618834271,-0.0349555347308102,-0.0295000734128367,-0.000604094698479448,-0.000936114447438062,0.000307210872487196,0.000655211851608606,-0.00083484126965748,-0.00145790781819953,-0.0448562745061323,-0.0544143925508846,-4.34227183453428e-05,-0.000727788470590407,-0.000310003468966813,-0.000275582393846618,0.000592448586097971,0.00059553503761145,0.000145678427245409,0.00545546131797352,-0.000332019748958614,0.00034800097912141,-0.000623066548542051,-0.00955811804475237,-0.000684365752245064,3.44210751201945e-05,3.08645151347875e-06
policy_cf_central_transfer_stabilizer,Central transfer stabilizer,0.7,0.2,0.05,0.02,11,-0.000348180483604434,-0.00019874732646363,-0.0351836843940542,-0.0313367297225785,-0.0352529132378581,-0.0307341932789258,-0.000523712223360896,-0.000718476006270407,0.000209446880407735,0.000405307617779863,-1.33369549798479e-06,-0.000703560221371594,-0.043736201338977,-0.0537575929584841,0.000173072109509675,-0.000602536443652713,-0.000503718483430782,-0.000482559866938237,0.000458646109473104,0.000453549665013764,0.000149433157140805,0.00451871995893231,-0.000194763782909511,0.000195860737372128,-0.000702226525873609,-0.0100213916195071,-0.000775608553162388,2.11586164925448e-05,-5.09644445934043e-06
policy_cf_central_transfer_stabilizer,Central transfer stabilizer,0.7,0.2,0.05,0.02,12,-0.00037366494131038,-0.000216543812566458,-0.0347096755722158,-0.0317271292561337,-0.0348065215785535,-0.0311062529412823,-0.000448073310140806,-0.00053182894422796,0.000121853129510865,0.000197381346619063,0.000595861951349377,-0.00019301818693615,-0.0420469343541532,-0.0526066713214584,0.000242115015844258,-0.000620876314851415,-0.000637460989411531,-0.000625496857383667,0.000330337456137864,0.000322721394257597,0.000157121128743921,0.0037002686372712,-8.37556340871535e-05,7.55282171081978e-05,-0.000788880138285528,-0.0105597369673052,-0.000862991330695673,1.19641320278641e-05,-7.61606188026676e-06
policy_cf_central_transfer_stabilizer,Central transfer stabilizer,0.7,0.2,0.05,0.02,13,-0.000377269781169611,-0.000212630791006321,-0.03376636870761,-0.0316433599723972,-0.0338557871012176,-0.0309328576896705,-0.00038518885871646,-0.000391613240625923,5.17250582535295e-05,4.40587838089201e-05,0.00099503192285956,0.000127828067545369,-0.0400007290724398,-0.0511636764708765,0.000223545984019191,-0.000710502282726733,-0.000715562225296451,-0.000709868829088967,0.000224703732781384,0.000218869495089535,0.00016463899016329,0.00292292941154717,-6.42438190946249e-06,-7.66627444460932e-06,-0.000867203855314191,-0.0111629473984367,-0.000934048266745924,5.69339620748455e-06,-5.83423769184854e-06
policy_cf_central_transfer_stabilizer,Central transfer stabilizer,0.7,0.2,0.05,0.02,14,-0.000368378500659763,-0.000198824145303273,-0.032526597006075,-0.0312744726344152,-0.0325909624548371,-0.0304524450905329,-0.000337155955886175,-0.000298535488940236,3.10023559227379e-07,-5.63908566153792e-05,0.00124008172509428,0.000312496481366636,-0.0377606291205348,-0.0495720880777379,0.000160913621905179,-0.000822027543882276,-0.000749398541845525,-0.000748405165963084,0.00014734099001168,0.000145985162868456,0.00016955435535649,0.00213851736430418,3.8620466945939e-05,-5.67008801746066e-05,-0.000927585243727644,-0.0118114589572031,-0.000982941165787454,9.93375882440972e-07,-1.35582714322346e-06
policy_cf_central_transfer_stabilizer,Central transfer stabilizer,0.7,0.2,0.05,0.02,15,-0.000353446847387192,-0.000182667006372504,-0.031119446140964,-0.0307544683248679,-0.0311527473556841,-0.0298289888841081,-0.000302693733175016,-0.000245463859254023,-3.44388827585168e-05,-0.000112950758091007,0.00137271198235263,0.000407053551456288,-0.0354439014101686,-0.0479257323243383,8.32530368002349e-05,-0.000925479440759824,-0.000752176581513386,-0.000755504945550323,9.69521195179901e-05,0.000101301874154691,0.000170779841014688,0.00132375847157593,5.72298739209922e-05,-7.85118753324904e-05,-0.000965658430896341,-0.0124818309141697,-0.00100873247756006,-3.32836403693637e-06,4.34975463670106e-06
policy_cf_central_transfer_stabilizer,Central transfer stabilizer,0.7,0.2,0.05,0.02,16,-0.000336494907085375,-0.00016831704553464,-0.0296351887008673,-0.0301700685340071,-0.0296383573077528,-0.0291643648161569,-0.000278966272162842,-0.000222224397073853,-5.59763376100225e-05,-0.000137074768618142,0.0014282811024867,0.000447325022242734,-0.0331295227724278,-0.046280263993987,7.92151721373813e-06,-0.00100570371785014,-0.000735973358041986,-0.000744104070417917,6.87909871899262e-05,7.89293393159696e-05,0.000168177861550736,0.00047399249159592,5.67418750889895e-05,-8.10984310081198e-05,-0.000980956080243969,-0.0131507412215592,-0.00101362523506388,-8.1307123759311e-06,1.01383521260434e-05
policy_cf_central_transfer_stabilizer,Central transfer stabilizer,0.7,0.2,0.05,0.02,17,-0.00031971815728294,-0.000157526516906002,-0.0281328882364949,-0.0295714956725811,-0.028110362105964,-0.0285137178981906,-0.000262769618918373,-0.000218592438186806,-6.7984066958085e-05,-0.000139805009613525,0.00143431639741445,0.000458767851812369,-0.0308669683057028,-0.0446644895423249,-5.63153263273275e-05,-0.00105777777439053,-0.000710370904762225,-0.00072427431882538,5.69779990493569e-05,7.22233626937463e-05,0.000162191640376938,-0.000403355792226601,4.41771807315663e-05,-7.182094265544e-05,-0.000975548545602084,-0.0137975212366221,-0.00100146244806321,-1.39034140631544e-05,1.52453636443894e-05
policy_cf_central_transfer_stabilizer,Central transfer stabilizer,0.7,0.2,0.05,0.02,18,-0.00030407257651743,-0.00015052405772429,-0.0266484551739737,-0.0289833553313815,-0.0266058726153524,-0.0279002951382936,-0.000251211252369714,-0.000225889339208264,-7.37224766037131e-05,-0.00013030675518319,0.00141071058591753,0.000457833586016476,-0.0286845835121428,-0.0430900437177506,-0.000106456396553378,-0.0010830601930879,-0.000682121383764889,-0.000702934366678676,5.5893772104243e-05,7.51496554574071e-05,0.00015354851879314,-0.00129442252294123,2.53219131614506e-05,-5.65842785794773e-05,-0.000952876999901056,-0.0144054602056078,-0.000976603796534525,-2.08129829137871e-05,1.92558833531642e-05
policy_cf_central_transfer_stabilizer,Central transfer stabilizer,0.7,0.2,0.05,0.02,19,-0.000289760937016718,-0.000146712167748007,-0.0252018742120702,-0.0284140270446696,-0.0251446918360996,-0.0273278850588857,-0.000242021604893623,-0.000237602267240102,-7.57529203511825e-05,-0.000115367166495114,0.00137082804155243,0.000453961120216825,-0.0265966408827865,-0.0415588315045898,-0.000142955939926415,-0.00108614198578383,-0.000655401679941159,-0.000684187651428081,6.08846077594372e-05,8.2917066709598e-05,0.000143048769268711,-0.00218319322278608,4.41933765352133e-06,-3.96142461439319e-05,-0.000916866921335607,-0.0149621906218034,-0.000943186045857414,-2.87859714869221e-05,2.20324589501608e-05
policy_cf_central_transfer_stabilizer,Central transfer stabilizer,0.7,0.2,0.05,0.02,20,-0.000276595948934727,-0.000145162179028824,-0.0238030168312145,-0.0278629134772167,-0.02373581297853,-0.0267901914508053,-0.000233624468319992,-0.000249390999925825,-7.58945801622724e-05,-9.94800083608804e-05,0.00132296280069355,0.000451633559092057,-0.0246087620600233,-0.0400682271578834,-0.000168009631711263,-0.0010727220264114,-0.00063234091018638,-0.000669940135906821,6.84996328450538e-05,9.21298724818609e-05,0.000131433769905903,-0.00305437847227531,-1.57665316058327e-05,-2.35854281986081e-05,-0.000871329241601493,-0.0154594650978601,-0.000904712394700136,-3.75992257204416e-05,2.36302396368071e-05
policy_cf_central_transfer_stabilizer,Central transfer stabilizer,0.7,0.2,0.05,0.02,21,-0.000264245206334605,-0.000144927147983052,-0.0224559145231645,-0.0273255031908273,-0.0223821550509877,-0.0262772136558489,-0.000225068679580517,-0.000258765461436855,-7.5311217669044e-05,-8.52308103602428e-05,0.00127179109038102,0.000452179476029144,-0.0227217519181417,-0.0386143420029073,-0.000184398680441955,-0.00104828953497837,-0.000613614036310328,-0.000660573265170328,7.6443120430314e-05,0.000100661139844638,0.000119318058351553,-0.0038950586048612,-3.36967818563376e-05,-9.9195926911988e-06,-0.000819611614351873,-0.0158925900847655,-0.00086389085453642,-4.69592288599996e-05,2.42180194143238e-05
policy_cf_central_transfer_stabilizer,Central transfer stabilizer,0.7,0.2,0.05,0.02,22,-0.000252377769526541,-0.000145210624996877,-0.0211616379032706,-0.0267965368012966,-0.0210837197724196,-0.025779101540863,-0.000215895919899982,-0.000264634119942275,-7.46538632253047e-05,-7.37864332985144e-05,0.00121962275666868,0.000455179956232163,-0.0209340853635198,-0.0371938034966024,-0.000194795327127406,-0.00101743526043352,-0.000598982244383373,-0.000655544585214551,8.33808697739968e-05,0.000107395477268346,0.000107167144529664,-0.00469538176844343,-4.87382000422931e-05,8.67429926790231e-07,-0.000764442800436513,-0.0162597181330826,-0.000822639933306113,-5.65623408311788e-05,2.40146074943492e-05
policy_cf_central_transfer_stabilizer,Central transfer stabilizer,0.7,0.2,0.05,0.02,23,-0.000240737293732033,-0.000145433009492265,-0.0199200531820501,-0.0262717059554982,-0.0198394878491227,-0.0252881015961746,-0.000205993991646421,-0.000266849634277366,-7.42121773076448e-05,-6.53688495106802e-05,0.00116737254391287,0.000459461996287769,-0.0192433606855187,-0.0358044964128994,-0.000201413332318379,-0.000983604359323653,-0.000587724364397579,-0.000653858737664881,8.86961202959391e-05,0.000111939618744561,9.53042842397681e-05,-0.00544861374705182,-6.08556426309453e-05,8.84332779696462e-06,-0.000707910547625104,-0.0165611357273807,-0.000782191027005275,-6.61343732673014e-05,2.32434984486218e-05
policy_cf_central_transfer_stabilizer,Central transfer stabilizer,0.7,0.2,0.05,0.02,24,-0.000229165714711217,-0.000145233055646881,-0.0187307578451791,-0.0257483282565004,-0.0186484009547339,-0.0247992025269489,-0.000195464161982203,-0.000265820177554641,-7.40481101694085e-05,-5.965089542119e-05,0.0011152472267016,0.000463726803576522,-0.0176470294416791,-0.0344456571990004,-0.000205892226113114,-0.000949125729551525,-0.000578945565431366,-0.00065439741911022,9.22536063387991e-05,0.00011435838624263,8.39326590643362e-05,-0.006150801572215,-7.0356015572438e-05,1.43972147482185e-05,-0.000651520423125079,-0.0167986277573213,-0.000743233503438412,-7.5451853678854e-05,2.2104779903831e-05
policy_cf_central_transfer_stabilizer,Central transfer stabilizer,0.7,0.2,0.05,0.02,25,-0.000217597531578843,-0.000144434333265601,-0.017593471281146,-0.025225384709214,-0.0175097423149238,-0.0243099966947196,-0.000184515865418504,-0.000262213711251872,-7.41004021378999e-05,-5.60518813318422e-05,0.00106318616189532,0.00046689166595465,-0.0161426675437419,-0.0331176241030708,-0.00020932241555538,-0.000915388014494423,-0.00057177398690722,-0.000656123131447917,9.42021440759611e-05,0.000114963270858581,7.31631983132419e-05,-0.00680025437979575,-7.76978458333685e-05,1.80485208060577e-05,-0.000596294495940675,-0.0169749565593289,-0.000706065598939043,-8.43491445406963e-05,2.07611267826202e-05
policy_cf_central_transfer_stabilizer,Central transfer stabilizer,0.7,0.2,0.05,0.02,26,-0.000206039683100442,-0.000142997884369615,-0.0165081030350017,-0.0247032197902842,-0.0164231665393468,-0.0238201493677025,-0.000173391900732362,-0.00025675632145237,-7.42580857949898e-05,-5.3935744175157e-05,0.00101111016034938,0.00046822917475467,-0.0147279906947992,-0.0318214543257396,-0.000212341239137159,-0.000883070422581733,-0.000565467500572514,-0.000658183459523398,9.482657688209e-05,0.000114160607578295,6.30417987308278e-05,-0.00739698282835569,-8.33644207200086e-05,2.03223416198328e-05,-0.000542880985594713,-0.0170934636309403,-0.000670729183444574,-9.27159589508841e-05,1.93340306962053e-05
policy_cf_central_transfer_stabilizer,Central transfer stabilizer,0.7,0.2,0.05,0.02,27,-0.000194547123894624,-0.00014097457580757,-0.0154746612514052,-0.0241831140650723,-0.0153885602976407,-0.023330743690159,-0.000162321332739425,-0.000250111441335736,-7.44065614337736e-05,-5.27274076876777e-05,0.000959035222162744,0.000467378317524136,-0.0134007557052662,-0.0305585396500718,-0.000215252384411113,-0.000852370374913369,-0.000559455755010707,-0.000659945093146042,9.44477945168387e-05,0.000112354380786384,5.35725480870532e-05,-0.00794218339251824,-8.77901085963107e-05,2.16791537460959e-05,-0.000491656904638607,-0.0171577839448056,-0.000637117990502256,-0.000100489338135334,1.79065862695449e-05
policy_cf_central_transfer_stabilizer,Central transfer stabilizer,0.7,0.2,0.05,0.02,28,-0.00018320010925665,-0.000138464485969485,-0.0144931085083152,-0.0236668601275936,-0.0144058525498367,-0.0228436633358686,-0.000151494521719554,-0.000242820980753572,-7.44521934584186e-05,-5.19677444525551e-05,0.000907100549631612,0.000464286193026256,-0.0121586362630031,-0.0293302899657939,-0.000218139896196234,-0.000823196791724934,-0.000553340576813,-0.000660983854660069,9.33631887527486e-05,0.000109892978032544,4.47356232871655e-05,-0.00843781078603192,-9.13264590340179e-05,2.24844490058634e-05,-0.000442814356605356,-0.0171716537027908,-0.000605056895528699,-0.000107643277847069,1.65297892797955e-05
policy_cf_central_transfer_stabilizer,Central transfer stabilizer,0.7,0.2,0.05,0.02,29,-0.000172086120828602,-0.000135586255382767,-0.0135632273562106,-0.0231564109267182,-0.0134748424605332,-0.0223610940025801,-0.000141054011698131,-0.00023528900898815,-7.43317802452126e-05,-5.13271269379917e-05,0.000855549371859388,0.000459122073937404,-0.0109991209845686,-0.028137910642712,-0.000220962239193656,-0.000795316924138034,-0.000546873317888941,-0.000661051537427237,9.1817578170561e-05,0.000107047676397354,3.64998654458354e-05,-0.00888625154204696,-9.42349972900187e-05,2.30046533072209e-05,-0.000396427297921984,-0.0171387896581434,-0.000574354684944378,-0.000114178219538297,1.52300982267928e-05
policy_cf_central_transfer_stabilizer,Central transfer stabilizer,0.7,0.2,0.05,0.02,30,-0.000161287285708418,-0.0001324565154192,-0.0126845250651767,-0.0226536262118148,-0.0125950764206715,-0.0218851694221234,-0.000131095549039619,-0.000227791253281942,-7.40125372597489e-05,-5.05944302806594e-05,0.000804689753774249,0.000452190284622858,-0.00991945320618015,-0.0269822725920212,-0.000223621611262992,-0.000768456789691396,-0.00053992260847735,-0.000660034351317673,8.99948142498719e-05,0.000104011597548359,2.88307702892183e-05,-0.00929009300145187,-9.66957042423233e-05,2.34181069790895e-05,-0.000352499469151391,-0.0170628193858411,-0.000544835178428404,-0.000120111742840323,1.40167832984872e-05
policy_cf_central_transfer_stabilizer,Central transfer stabilizer,0.7,0.2,0.05,0.02,31,-0.000150872901271092,-0.000129177967062272,-0.0118561854766044,-0.0221601157365433,-0.0117657816317821,-0.0214177538463661,-0.000121674630114721,-0.000220497531597072,-7.34870234178203e-05,-4.96542085493407e-05,0.000754852565154521,0.000443856266722137,-0.00891661431087121,-0.0258638595104985,-0.000226009612055766,-0.000742361890177179,-0.000532441242731552,-0.000657912340088607,8.80217909142722e-05,0.000100910024954048,2.16949342088206e-05,-0.00965197221458405,-9.88229014823507e-05,2.38328148684797e-05,-0.000310996298432384,-0.0169472451996273,-0.000516352278121412,-0.000125471097357055,1.28882340397762e-05
policy_cf_central_transfer_stabilizer,Central transfer stabilizer,0.7,0.2,0.05,0.02,32,-0.000140896070311796,-0.000125834054220883,-0.0110770633791467,-0.0216771634858162,-0.0109858500307701,-0.0209603359425928,-0.000112815257767929,-0.000213498205329673,-7.27661397788709e-05,-4.84606752810812e-05,0.000706355957678872,0.000434491575446089,-0.00798734299542048,-0.0247827714472901,-0.000228033370941461,-0.000716827543223331,-0.000524437093018082,-0.000654724809959317,8.59785914775202e-05,9.78154730508773e-05,1.5062016090913e-05,-0.00997448591182276,-0.000100682947561744,2.43054644977897e-05,-0.000271864382232784,-0.0167954284518697,-0.00048879417228187,-0.000130287716941235,1.18368815733572e-05
policy_cf_central_transfer_stabilizer,Central transfer stabilizer,0.7,0.2,0.05,0.02,33,-0.000131393272822383,-0.000122488136076314,-0.0103457110442602,-0.0212057117896628,-0.0102538601482973,-0.0205140035213568,-0.000104518764370153,-0.000206829189246572,-7.18721696057883e-05,-4.70136482858124e-05,0.000659480165280654,0.000424438047867542,-0.00712817925525444,-0.0237387641132405,-0.000229627239907271,-0.000691708268306002,-0.000515950161960044,-0.000650543713510032,8.39104997063522e-05,9.47632151488964e-05,8.90513674606935e-06,-0.0102601433730595,-0.000102310424876419,2.48585213199759e-05,-0.000235042117413112,-0.0166105848579861,-0.000462081028398731,-0.000134593551549989,1.08527154425442e-05
policy_cf_central_transfer_stabilizer,Central transfer stabilizer,0.7,0.2,0.05,0.02,34,-0.00012238577973079,-0.000119185347518827,-0.00966042518671095,-0.0207463844264424,-0.00956812321036575,-0.0200794700515432,-9.67715105280216e-05,-0.000200492726661802,-7.08329141799607e-05,-4.5338986999488e-05,0.000614452943369356,0.00041398837622092,-0.00633552183050368,-0.0227313066341885,-0.000230754940862998,-0.000666914374899186,-0.000507036063028932,-0.000645454956867852,8.18392964869741e-05,9.17648598754983e-05,3.20043221196248e-06,-0.0105113468411774,-0.00010372121613378,2.54939271804727e-05,-0.000200464567148437,-0.0163957848036849,-0.000436159434036187,-0.000138418893838921,9.92556338852424e-06
policy_cf_central_transfer_stabilizer,Central transfer stabilizer,0.7,0.2,0.05,0.02,35,-0.000113882020014718,-0.000115955756107133,-0.00901930379473309,-0.0202995310721651,-0.00892674130732508,-0.0196571290433839,-8.955095888139e-05,-0.000194472997315306,-6.96773302170522e-05,-4.34742551664175e-05,0.000571444061760851,0.000403379099110965,-0.00560568972298015,-0.0217596448692228,-0.000231406218520025,-0.000642402028781186,-0.000497755190239313,-0.000639546517991807,7.97725523533632e-05,8.88189399701478e-05,-2.07373609241446e-06,-0.0107303877360588,-0.000104922038433916,2.62030750506348e-05,-0.000168064962649886,-0.0161539551462426,-0.000410995810261161,-0.000141791327752494,9.04638761678456e-06
policy_cf_central_transfer_stabilizer,Central transfer stabilizer,0.7,0.2,0.05,0.02,36,-0.000105880256953701,-0.00011281785561653,-0.00842030463046672,-0.0198652798623732,-0.00832766823017001,-0.0192471187084633,-8.28300711870483e-05,-0.000188746774600219,-6.84326646998856e-05,-4.14592597385854e-05,0.000530566499566482,0.000392791950053248,-0.00493498098033918,-0.0208228617974391,-0.000231591000741771,-0.000618161153909891,-0.000488166383203925,-0.00063290182853637,7.77105091045449e-05,8.59183754491344e-05,-6.93759866282964e-06,-0.0109194504782933,-0.000105916703413171,2.69734049613002e-05,-0.000137774549513234,-0.0158878808170999,-0.00038657015316812,-0.000144735445332445,8.20786634458948e-06
policy_cf_central_transfer_stabilizer,Central transfer stabilizer,0.7,0.2,0.05,0.02,37,-9.83711583949637e-05,-0.000109781811819087,-0.00786129982546091,-0.0194435892218077,-0.00776876660155554,-0.0188493853636356,-7.65802295473088e-05,-0.000183289945450367,-6.71228617709768e-05,-3.93305788296688e-05,0.000491881943234851,0.000382360061735851,-0.00431972451259588,-0.0199199301907673,-0.000231333059763417,-0.000594203858172104,-0.000478323817278747,-0.000625596851263843,7.56506796062428e-05,8.30551825945491e-05,-1.14106534241237e-05,-0.01108061876208,-0.000106709715903058,2.7792282941308e-05,-0.000109521881499,-0.0156002056781714,-0.000362870798408688,-0.000147273033985096,7.40450298830631e-06
policy_cf_central_transfer_stabilizer,Central transfer stabilizer,0.7,0.2,0.05,0.02,38,-9.13400330985539e-05,-0.000106852166692078,-0.00734012336202605,-0.0190342938501245,-0.00724785763025189,-0.0184637390728382,-7.07729922582185e-05,-0.000178080915997043,-6.57679296387909e-05,-3.71190265837373e-05,0.000455408533796081,0.000372176345099548,-0.00375632286598515,-0.0190497555908986,-0.000230664329435415,-0.000570554777286292,-0.000468275987803191,-0.000617699494118829,7.35905655853131e-05,8.02230244802971e-05,-1.55121335935239e-05,-0.0112158814425863,-0.000107307923738824,2.86489030550535e-05,-8.32321886965331e-05,-0.0152934327249135,-0.000339890447850877,-0.000149423506315638,6.63245889498398e-06
policy_cf_central_transfer_stabilizer,Central transfer stabilizer,0.7,0.2,0.05,0.02,39,-8.47686421936375e-05,-0.000104029909363063,-0.0068546100949699,-0.0186371425802155,-0.00676276193080427,-0.0180898987534575,-6.53810108014194e-05,-0.000173101894991331,-6.43839542410346e-05,-3.48490643015398e-05,0.000421129312815155,0.000362302205607443,-0.00324128548152025,-0.0182112094955187,-0.000229620410414078,-0.000547243826758081,-0.000458065893594539,-0.000609270306881626,7.15289814059439e-05,7.74182354268405e-05,-1.92612671694251e-05,-0.0113271368226532,-0.000107720884189912,2.95348899394948e-05,-5.88271072077123e-05,-0.0149699240139984,-0.000317623416344004,-0.000151204413287087,5.88925402089657e-06
policy_cf_central_transfer_stabilizer,Central transfer stabilizer,0.7,0.2,0.05,0.02,40,-7.86365843588425e-05,-0.000101313946725967,-0.00640262627328819,-0.0182518277456478,-0.00631133132144642,-0.0177275264566061,-6.03783973573491e-05,-0.000168338889109962,-6.29834916916483e-05,-3.25393428077525e-05,0.00038900032999005,0.000352775491759993,-0.0027712530144921,-0.017403153766371,-0.000228237379604423,-0.000524301289041684,-0.000447731779492311,-0.000600363719982955,6.94664486240448e-05,7.46398810498317e-05,-2.26773623671246e-05,-0.0114161951351597,-0.000107960491752612,3.04441488838958e-05,-3.62248382300562e-05,-0.0146319007518789,-0.000296063909437261,-0.000152631940490644,5.17343242578683e-06
