scenario,label,phi_pi,rho_demand,shock_stderr,horizon,demand,r,yagg,pinfagg,cr1,ch1,nr1,nh1,cr2,ch2,nr2,nh2,ds1,ds2,fs1,fs2,ig1,ig2,kg1,kg2,y1,y2,c1,c2,pinf1,pinf2,ds_gap,fs_gap,ig_gap,kg_gap,y_gap,c_gap,pinf_gap,abs_ds_gap,abs_ig_gap,abs_y_gap,abs_pinf_gap
negative_demand_phi_110,phi_pi = 1.1,1.1,0.8,0.0025,12,-0.000214748364800007,0.000320152273665109,0.000130930810792407,0.000330899329005874,-0.000222597489462517,-0.000152535324077774,7.99067157503108e-05,1.86197577360658e-05,-0.000247110684065022,-0.00014561051061901,0.000106561847110262,1.77744561657561e-05,4.72161241388668e-05,-1.83395989404363e-05,-5.0683098486215e-05,6.09246388741658e-05,0.00120647126716146,0.00155654383953852,0.00863106905205946,0.0103787495967702,-2.22299520969971e-05,0.000284091573681922,-0.000201578839847061,-0.000216660632031296,0.00033078256663388,0.000331016091377645,-6.55557230793032e-05,0.000111607737360381,0.000350072572377055,0.00174768054471075,0.000306321525778919,-1.5081792184235e-05,2.3352474376459e-07,6.55557230793032e-05,0.000350072572377055,0.000306321525778919,2.3352474376459e-07
negative_demand_phi_110,phi_pi = 1.1,1.1,0.8,0.0025,13,-0.000171798691840007,0.000340580899359955,3.23542787381559e-05,0.000334716433047388,-0.000169971623271148,-0.000133493172917221,4.82048764638143e-05,1.62953109659331e-05,-0.000194761786086683,-0.000122534194347046,7.81387320792498e-05,1.49575649242006e-05,7.84691383475967e-05,4.20675645544516e-05,-9.94118365097718e-05,-1.22389544096879e-05,0.000848710175380782,0.00124843102044656,0.00926400250113879,0.0113677118772975,-0.000134282844432954,0.000198991401909154,-0.000159028088164925,-0.000173093508564759,0.00033419670869228,0.000335236157402496,-3.64015737931451e-05,8.71728821000839e-05,0.000399720845065774,0.00210370937615867,0.000333274246342108,-1.40654203998336e-05,1.03944871021611e-06,3.64015737931451e-05,0.000399720845065774,0.000333274246342108,1.03944871021611e-06
negative_demand_phi_110,phi_pi = 1.1,1.1,0.8,0.0025,14,-0.000137438953472006,0.000344287501029328,-4.99748312026149e-05,0.00034035844679714,-0.000124899650805532,-0.000116095255687787,2.18732278975953e-05,1.41715733603387e-05,-0.000149976341498825,-0.000100527590365385,5.55266025548534e-05,1.2271251854018e-05,9.43373159967608e-05,7.01960937856041e-05,-0.000130414726521935,-5.05030086074415e-05,0.000499734497587057,0.000951751945489451,0.00953213693619714,0.0120352710258547,-0.000231325365413371,0.000131375703008141,-0.000122258332270198,-0.000135141716158804,0.000339820783955558,0.000340896109638944,-2.41412222111567e-05,7.99117179144937e-05,0.000452017447902395,0.00250313408965752,0.000362701068421512,-1.28833838886067e-05,1.0753256833862e-06,2.41412222111567e-05,0.000452017447902395,0.000362701068421512,1.0753256833862e-06
negative_demand_phi_110,phi_pi = 1.1,1.1,0.8,0.0025,15,-0.000109951162777606,0.000339879477835536,-0.000110108630122729,0.000346684058673441,-8.98106552983391e-05,-0.000100692700156446,2.77232557237272e-06,1.22914065580487e-05,-0.00011493415351993,-8.06116621908659e-05,3.98637823518511e-05,9.84014443716763e-06,9.97468094721165e-05,7.85580203753345e-05,-0.000147375704110816,-6.57903343871669e-05,0.00018399328892274,0.000686028153161281,0.00947782680171505,0.0124204174033693,-0.000305392523913262,8.51752636676917e-05,-9.30752687557934e-05,-0.000104637406121211,0.000346596225444529,0.000346771891902353,-2.1188789096782e-05,8.15853697236496e-05,0.00050203486423854,0.00294259060165425,0.000390567787580953,-1.15621373654173e-05,1.75666457824519e-07,2.1188789096782e-05,0.00050203486423854,0.000390567787580953,1.75666457824519e-07
negative_demand_phi_110,phi_pi = 1.1,1.1,0.8,0.0025,16,-8.79609302220858e-05,0.000333007440991295,-0.000147781109184009,0.000352448650966286,-6.49818091116305e-05,-8.75407994813671e-05,-9.04752840134859e-06,1.06859738111115e-05,-8.96780704987554e-05,-6.35152547368012e-05,3.06391642066195e-05,7.75321167666154e-06,9.88406377292073e-05,7.70848525335245e-05,-0.000154128216742211,-6.82502325560219e-05,-8.49232328418437e-05,0.000460365300418583,0.00915595789883028,0.0125702722687038,-0.000354499373204531,5.89371548365136e-05,-7.17495062225737e-05,-8.18292257701581e-05,0.000353250350864975,0.000351646951067597,-2.17557851956828e-05,8.5877984186189e-05,0.000545288533260427,0.00341431436987349,0.000413436528041045,-1.00797195475844e-05,-1.60339979737856e-06,2.17557851956828e-05,0.000545288533260427,0.000413436528041045,1.60339979737856e-06
negative_demand_phi_110,phi_pi = 1.1,1.1,0.8,0.0025,17,-7.03687441776694e-05,0.000326813780371582,-0.00016618080257913,0.000356662443478095,-4.92740415154458e-05,-7.67085858850436e-05,-1.4634696781396e-05,9.36370177918866e-06,-7.28909723749505e-05,-4.95643313689342e-05,2.64552489011444e-05,6.05024343063032e-06,9.46994606132023e-05,7.26398719095595e-05,-0.000154060853173724,-6.54059381099137e-05,-0.000302115405859907,0.000276169752960354,0.0086249435454997,0.0125321852149467,-0.000380620327945724,4.82587227874642e-05,-5.75044048263251e-05,-6.58929800732011e-05,0.000358687781896183,0.000354637105059785,-2.20595887036427e-05,8.865491506381e-05,0.00057828515882026,0.003907241669447,0.000428879050733189,-8.38857524687597e-06,-4.05067683639793e-06,2.20595887036427e-05,0.00057828515882026,0.000428879050733189,4.05067683639793e-06
negative_demand_phi_110,phi_pi = 1.1,1.1,0.8,0.0025,18,-5.62949953421363e-05,0.000322580089960223,-0.000170070224693175,0.000358735978688518,-4.08163340054335e-05,-6.80791956170212e-05,-1.55378937949507e-05,8.31032507990492e-06,-6.26016253755246e-05,-3.87076236789685e-05,2.56262863145562e-05,4.72498144149514e-06,8.93476270112849e-05,6.92332570131939e-05,-0.000149840116498573,-6.20782217229526e-05,-0.000468821009270079,0.000129958440794178,0.00794049894759219,0.0123488390253672,-0.000387872827670499,4.77323782841488e-05,-4.89951924889098e-05,-5.543342486658e-05,0.000362173007227629,0.000355298950149407,-2.01143699980911e-05,8.77618947756204e-05,0.000598779450064257,0.00440834007777502,0.000435605205954648,-6.43823237767016e-06,-6.87405707822109e-06,2.01143699980911e-05,0.000598779450064257,0.000435605205954648,6.87405707822109e-06
negative_demand_phi_110,phi_pi = 1.1,1.1,0.8,0.0025,19,-4.50359962737098e-05,0.000320388249511527,-0.000164417697366748,0.000358481876602479,-3.75431426880013e-05,-6.13967214555533e-05,-1.33713393670465e-05,7.49460550336645e-06,-5.67260704138484e-05,-3.06131024159217e-05,2.65792435399093e-05,3.73689539770461e-06,8.39231143540536e-05,6.86109941279312e-05,-0.000143360548283192,-6.07753985542858e-05,-0.000590012467759513,1.57796733640386e-05,0.00715197400614276,0.0120558977230969,-0.000381107898897337,5.22725041638417e-05,-4.46992163182225e-05,-4.88921800144704e-05,0.000363365150940043,0.000353598602265137,-1.53121202261224e-05,8.2585149728906e-05,0.000605792141123551,0.00490392371695414,0.000433380403061179,-4.19296369624789e-06,-9.76654867490545e-06,1.53121202261224e-05,0.000605792141123551,0.000433380403061179,9.76654867490545e-06
negative_demand_phi_110,phi_pi = 1.1,1.1,0.8,0.0025,20,-3.60287970189686e-05,0.000319684603109494,-0.000153553895292369,0.000356035710487035,-3.75546333224452e-05,-5.63280196334004e-05,-9.54616411134868e-06,6.87587669064016e-06,-5.34186937621861e-05,-2.47862786219022e-05,2.8071861140691e-05,3.02562377539617e-06,7.89146199705291e-05,7.09650228473049e-05,-0.000135833814765077,-6.22928614597146e-05,-0.000672439595073501,-7.29782025773035e-05,0.00630073506091566,0.0116815220774424,-0.000364961158332289,5.78533677475512e-05,-4.31866492157651e-05,-4.48289692200898e-05,0.000362263487102332,0.000349807933871737,-7.94959712322428e-06,7.35409533053621e-05,0.000599461392496198,0.00538078701652678,0.00042281452607984,-1.64232000432474e-06,-1.24555532305948e-05,7.94959712322428e-06,0.000599461392496198,0.00042281452607984,1.24555532305948e-05
negative_demand_phi_110,phi_pi = 1.1,1.1,0.8,0.0025,21,-2.88230376151756e-05,0.00031969823665845,-0.000140774068867811,0.000351745256566893,-3.93119324103575e-05,-5.25199726115755e-05,-5.14271391514887e-06,6.41103411452848e-06,-5.12503596774572e-05,-2.06787847962797e-05,2.92667477088532e-05,2.52422817803577e-06,7.43989544764387e-05,7.55977153876607e-05,-0.000127943345518966,-6.63378463842818e-05,-0.000723224138242995,-0.000142423930023367,0.00541999254615,0.0112470600954828,-0.000343322196450946,6.17740587154358e-05,-4.32743444707118e-05,-4.20788872130817e-05,0.000359111615135799,0.000344378897997988,1.19876091122205e-06,6.16054991346843e-05,0.000580800208219628,0.00582706754933282,0.000405096255166382,1.19545725763004e-06,-1.47327171378109e-05,1.19876091122205e-06,0.000580800208219628,0.000405096255166382,1.47327171378109e-05
negative_demand_phi_110,phi_pi = 1.1,1.1,0.8,0.0025,22,-2.30584300921412e-05,0.000319708266601548,-0.000128266654263354,0.000346061527486841,-4.17020953442648e-05,-4.96425254895572e-05,-8.86111735889927e-07,6.0597884693897e-06,-4.92530796614155e-05,-1.77708979439695e-05,2.97083406863435e-05,2.16926680078611e-06,7.02400544130575e-05,8.14509490210547e-05,-0.000120011643762477,-7.20675726151587e-05,-0.000748984069891323,-0.000197562659500994,0.0045355086626051,0.0107683209335949,-0.000319131304765796,6.25979962389778e-05,-4.40842243878414e-05,-3.98084251461706e-05,0.00035429446127111,0.000337828593702794,1.12108946079973e-05,4.79440711473184e-05,0.000551421410390329,0.00623281227098982,0.000381729301004774,4.27579924167087e-06,-1.6465867568316e-05,1.12108946079973e-05,0.000551421410390329,0.000381729301004774,1.6465867568316e-05
negative_demand_phi_110,phi_pi = 1.1,1.1,0.8,0.0025,23,-1.84467440737136e-05,0.000319181507338007,-0.000117245116335041,0.000339450396848573,-4.40147404755509e-05,-4.74148409371766e-05,2.81361665940838e-06,5.78785836449769e-06,-4.68769020658399e-05,-1.56231453767308e-05,2.92463527081649e-05,1.90709387316856e-06,6.62335455471662e-05,8.74696739972206e-05,-0.000112147833154136,-7.84894693831306e-05,-0.000755393586656022,-0.000242118375087336,0.00366672735938378,0.0102569945351676,-0.00029439860576963,5.99083730994376e-05,-4.50347706140164e-05,-3.75007750591516e-05,0.000348248862714673,0.000330651930982473,2.12361284500544e-05,3.36583637710053e-05,0.000513275211568687,0.00659026717578381,0.000354306978869068,7.53399555486478e-06,-1.75969317322e-05,2.12361284500544e-05,0.000513275211568687,0.000354306978869068,1.75969317322e-05
negative_demand_phi_110,phi_pi = 1.1,1.1,0.8,0.0025,24,-1.47573952589716e-05,0.000317813844550985,-0.000108177826474987,0.000332332107550126,-4.58695399898623e-05,-4.56162449158359e-05,5.78987660261598e-06,5.56830645162543e-06,-4.39006769761274e-05,-1.38995793030894e-05,2.79401947042429e-05,1.6967007532287e-06,6.21965043901135e-05,9.28095663479574e-05,-0.000104360085883423,-8.47159598369729e-05,-0.00074705738633575,-0.000278630210296435,0.00282800178906362,0.00972193946149202,-0.000270349389108193,5.39937361583309e-05,-4.5793551467721e-05,-3.49003476741716e-05,0.00034139741190331,0.000323266803196942,3.06130619578439e-05,1.96441260464503e-05,0.000468427176039315,0.00689393767242841,0.000324343125266524,1.08932037935494e-05,-1.81306087063682e-05,3.06130619578439e-05,0.000468427176039315,0.000324343125266524,1.81306087063682e-05
negative_demand_phi_110,phi_pi = 1.1,1.1,0.8,0.0025,25,-1.18059162071779e-05,0.00031551019859255,-0.000101038492281824,0.000325048109621529,-4.71256659805297e-05,-4.40857375849646e-05,8.04066050724694e-06,5.38147972221903e-06,-4.0329045493559e-05,-1.23691877198517e-05,2.59678052050433e-05,1.50988815297848e-06,5.80112177613031e-05,9.69199160908499e-05,-9.66299256165148e-05,-9.00930710928671e-05,-0.000727580910657971,-0.000308691586381693,0.00202972083367881,0.00917019938857333,-0.000247619953216316,4.55429686525566e-05,-4.62136874618269e-05,-3.19410881615134e-05,0.000334107283280316,0.000315988935962741,3.89086983295468e-05,6.53685452364772e-06,0.000418889324276278,0.00714047855489452,0.000293162921868872,1.42725993003134e-05,-1.8118347317575e-05,3.89086983295468e-05,0.000418889324276278,0.000293162921868872,1.8118347317575e-05
negative_demand_phi_110,phi_pi = 1.1,1.1,0.8,0.0025,26,-9.44473296574297e-06,0.000312333201412329,-9.55285066057687e-05,0.000317850235649342,-4.77944422506704e-05,-4.27143479314607e-05,9.65789447118781e-06,5.21407624853865e-06,-3.62971698100178e-05,-1.08930788208506e-05,2.35519589395772e-05,1.32970175839575e-06,5.36355908722303e-05,9.95403666006131e-05,-8.89529939788331e-05,-9.42346547321976e-05,-0.000699738669864627,-0.000333232901192457,0.00127923914297234,0.00860771150266659,-0.000226452260851495,3.53952476399577e-05,-4.62704139549963e-05,-2.86759425133232e-05,0.000326670898782355,0.00030902957251655,4.59047757283828e-05,-5.28166075336456e-06,0.000366505768672171,0.00732847235969425,0.000261847508491453,1.75944714416731e-05,-1.76413262658048e-05,4.59047757283828e-05,0.000366505768672171,0.000261847508491453,1.76413262658048e-05
negative_demand_phi_110,phi_pi = 1.1,1.1,0.8,0.0025,27,-7.55578637259502e-06,0.000308443045323958,-9.12473650552803e-05,0.000310905488031032,-4.79672107408513e-05,-4.1434133491669e-05,1.07726190718416e-05,5.05780239615228e-06,-3.19947923689279e-05,-9.40447314068393e-06,2.09088970672677e-05,1.14798990052956e-06,4.90930015939065e-05,0.000100648146490096,-8.13544740785321e-05,-9.69961338749131e-05,-0.000665670012816824,-0.000352783124799014,0.000581588151581158,0.0080397355903008,-0.000206857887044776,2.43631569343261e-05,-4.60072875660966e-05,-2.52176966004658e-05,0.000319302994402415,0.000302507981659872,5.15551448961897e-05,-1.5641659796381e-05,0.00031288688801781,0.00745814743871964,0.000231221043979102,2.07895909656308e-05,-1.67950127425431e-05,5.15551448961897e-05,0.00031288688801781,0.000231221043979102,1.67950127425431e-05
negative_demand_phi_110,phi_pi = 1.1,1.1,0.8,0.0025,28,-6.04462909807665e-06,0.000304042855346021,-8.78056510351666e-05,0.000304309830418958,-4.7763055129213e-05,-4.02066795974765e-05,1.15179169441065e-05,4.90796894427048e-06,-2.76134545718065e-05,-7.88699990850183e-06,1.82184926397627e-05,9.62754223968187e-07,4.44523754701354e-05,0.000100385281002778,-7.38880744788201e-05,-9.84174131031801e-05,-0.000627058551841392,-0.000367676323004357,-6.0010104049546e-05,0.00747106587753876,-0.000188739261778093,1.31279597077594e-05,-4.54961424696254e-05,-2.16955181728817e-05,0.000312148214810071,0.000296471446027846,5.59329055326427e-05,-2.452933862436e-05,0.000259382228837035,0.00753107598158831,0.000201867221485852,2.38006242967437e-05,-1.56767687822246e-05,5.59329055326427e-05,0.000259382228837035,0.000201867221485852,1.56767687822246e-05
negative_demand_phi_110,phi_pi = 1.1,1.1,0.8,0.0025,29,-4.83570327846196e-06,0.000299336895764446,-8.48866851188568e-05,0.000298105547938965,-4.72959605939405e-05,-3.90129040499509e-05,1.20078595906015e-05,4.76224655752977e-06,-2.33154972976157e-05,-6.35496401035773e-06,1.5611986484157e-05,7.75740904665478e-07,3.98063077155751e-05,9.89862670076249e-05,-6.66264008805234e-05,-9.86572621528153e-05,-0.000585273758538271,-0.000378192499428262,-0.000643783609986848,0.00690609673117226,-0.000171968213945828,2.19484370811429e-06,-4.48110436307436e-05,-1.82273373114938e-05,0.000305294072012074,0.000290917023865855,5.91799592920498e-05,-3.20308612722919e-05,0.000207081259110009,0.00754988034115911,0.000174163057653942,2.65837063192498e-05,-1.43770481462191e-05,5.91799592920498e-05,0.000207081259110009,0.000174163057653942,1.43770481462191e-05
negative_demand_phi_110,phi_pi = 1.1,1.1,0.8,0.0025,30,-3.86856262277021e-06,0.000294503649301392,-8.22687011572398e-05,0.000292298330961449,-4.6658097177299e-05,-3.78450487660276e-05,1.23289122338499e-05,4.61968821841019e-06,-1.92206081776058e-05,-4.8375509086318e-06,1.31721081001457e-05,5.90512568149348e-07,3.52520589575354e-05,9.67180888925053e-05,-5.9648615564678e-05,-9.79335754108801e-05,-0.000541469346374265,-0.000384637459983683,-0.00116915836611131,0.00634880685290895,-0.000156428698452116,-8.10870386225293e-06,-4.40141826539842e-05,-1.49056909969358e-05,0.000298785358606057,0.000285811303317063,6.14660299349699e-05,-3.82849598462021e-05,0.000156831886390582,0.00751796521902026,0.000148319994589863,2.91084916570483e-05,-1.29740552889945e-05,6.14660299349699e-05,0.000156831886390582,0.000148319994589863,1.29740552889945e-05
negative_demand_phi_110,phi_pi = 1.1,1.1,0.8,0.0025,31,-3.0948500982168e-06,0.000289682424162052,-7.98208364336528e-05,0.000286871807331668,-4.59147614461086e-05,-3.67010469040085e-05,1.25397487949069e-05,4.48004163064453e-06,-1.54046713046752e-05,-3.36759500674244e-06,1.09405232981558e-05,4.11077260675796e-07,3.08777163284908e-05,9.38374857206107e-05,-5.30291871214533e-05,-9.64769488868145e-05,-0.000496642985736789,-0.000387374527011,-0.00163657239269543,0.0058027121545754,-0.00014203339433283,-1.76082785344756e-05,-4.31506470834897e-05,-1.17935484152953e-05,0.000292637471303259,0.000281106143359855,6.29597693921199e-05,-4.34477617653611e-05,0.000109268458725789,0.00743928454727083,0.000124425115798354,3.13570986681944e-05,-1.15313279434037e-05,6.29597693921199e-05,0.000109268458725789,0.000124425115798354,1.15313279434037e-05
negative_demand_phi_110,phi_pi = 1.1,1.1,0.8,0.0025,32,-2.47588007857408e-06,0.000284970411507768,-7.74848868492217e-05,0.000281798546896139,-4.51065596415168e-05,-3.55810138079615e-05,1.26758028116125e-05,4.34332087412281e-06,-1.19059164632729e-05,-1.9746262286402e-06,8.92844696452622e-06,2.41039655693442e-07,2.67539634709471e-05,9.05655096384295e-05,-4.68296867217888e-05,-9.44997436158473e-05,-0.000451666680114773,-0.000386823540919359,-0.00204732476299263,0.00527082080979158,-0.000128723873175418,-2.62459005230253e-05,-4.22488958914391e-05,-8.92652939288308e-06,0.000286847306560478,0.0002767497872318,6.38115461674823e-05,-4.76700568940586e-05,6.48431391954141e-05,0.00731814557278421,0.000102477972652393,3.3322366498556e-05,-1.00975193286779e-05,6.38115461674823e-05,6.48431391954141e-05,0.000102477972652393,1.00975193286779e-05
negative_demand_phi_110,phi_pi = 1.1,1.1,0.8,0.0025,33,-1.98070406285991e-06,0.000280426624791996,-7.52520524543998e-05,0.000277047488598248,-4.42551554723503e-05,-3.44853919160837e-05,1.27556916218324e-05,4.20957995658777e-06,-8.73430265391217e-06,-6.81402823388133e-07,7.12746100740846e-06,8.31778184523513e-08,2.29307583602088e-05,8.70765648847589e-05,-4.10941942247944e-05,-9.21793753216327e-05,-0.000407298196322098,-0.00038344156152216,-0.00240343984023994,0.00475560872802472,-0.00011646244498642,-3.40416599223792e-05,-4.13242264054592e-05,-6.31843270471055e-06,0.000281401307565154,0.000272693669631119,6.41458065245501e-05,-5.10851810968382e-05,2.38566347999375e-05,0.00715904856826466,8.24207850640413e-05,3.50057937007486e-05,-8.70763793403562e-06,6.41458065245501e-05,2.38566347999375e-05,8.24207850640413e-05,8.70763793403562e-06
negative_demand_phi_110,phi_pi = 1.1,1.1,0.8,0.0025,34,-1.58456325028857e-06,0.000276079462039336,-7.31408098171293e-05,0.000272588296698961,-4.3369927241077e-05,-3.34142278451965e-05,1.27875838186464e-05,4.07882456851527e-06,-5.88126624756491e-06,4.97046297009973e-07,5.51876238179261e-06,-6.06736943742359e-08,1.94376702977311e-05,8.34979106310377e-05,-3.58479793729216e-05,-8.96527748910775e-05,-0.000364182717326897,-0.000377696706621494,-0.00270753656156097,0.00425902180320259,-0.000105221541349731,-4.10600782844162e-05,-4.03832174222796e-05,-3.96777248423685e-06,0.000276280842582466,0.000268895750815457,6.40602403333065e-05,-5.38047955181559e-05,-1.35139892945974e-05,0.00696655836476356,6.41614630653153e-05,3.64154449380427e-05,-7.3850917670093e-06,6.40602403333065e-05,1.35139892945974e-05,6.41614630653153e-05,7.3850917670093e-06
negative_demand_phi_110,phi_pi = 1.1,1.1,0.8,0.0025,35,-1.2676506002315e-06,0.000271935355235176,-7.11792526015831e-05,0.000268393401150924,-4.2453897631245e-05,-3.2367113695142e-05,1.27744305173649e-05,3.9510049181235e-06,-3.32811872372218e-06,1.55280964664328e-06,4.08004844518195e-06,-1.89549139550937e-07,1.62865169806214e-05,7.99155615352522e-05,-3.10986620376263e-05,-8.70184141036623e-05,-0.000322851571047292,-0.000370042943413029,-0.002962699718569,0.00378250331470964,-9.49742461553438e-05,-4.73842590478224e-05,-3.94278624503697e-05,-1.86384021261254e-06,0.000271465414516392,0.000265321387785455,6.36290445546308e-05,-5.59197520660359e-05,-4.71913723657374e-05,0.00674520303327864,4.75899871075214e-05,3.75640222377571e-05,-6.1440267309365e-06,6.36290445546308e-05,4.71913723657374e-05,4.75899871075214e-05,6.1440267309365e-06
negative_demand_phi_110,phi_pi = 1.1,1.1,0.8,0.0025,36,-1.01412048018585e-06,0.000267986814671328,-6.93930745655491e-05,0.000264438504640641,-4.15081503256642e-05,-3.13434312153582e-05,1.27176450170491e-05,3.82604553650356e-06,-1.0523242190974e-06,2.48368863486892e-06,2.78995108476954e-06,-3.03180138452874e-07,1.34751043174086e-05,7.63831537684521e-05,-2.68389245919737e-05,-8.43425565014017e-05,-0.000283722349735435,-0.000360900243275231,-0.00317235457534037,0.0033270404885668,-8.56877077187734e-05,-5.30984414124358e-05,-3.84587345926279e-05,8.47963710359778e-09,0.000266934307012079,0.00026194270226898,6.29080494510435e-05,-5.7503631909428e-05,-7.71778935397954e-05,0.00649939506390718,3.25892663063376e-05,3.84672142297315e-05,-4.99160474309868e-06,6.29080494510435e-05,7.71778935397954e-05,3.25892663063376e-05,4.99160474309868e-06
negative_demand_phi_110,phi_pi = 1.1,1.1,0.8,0.0025,37,-8.11296384149328e-07,0.000264218950478901,-6.77989216893993e-05,0.000260702232303789,-4.0534562375405e-05,-3.03426571406362e-05,1.26192631229871e-05,3.70388254945786e-06,9.6844164698684e-07,3.29156463074742e-06,1.63035809740142e-06,-4.01796346971572e-07,1.09911650090716e-05,7.29312735577876e-05,-2.30499323365524e-05,-8.16670909332823e-05,-0.000247102506406763,-0.000350641790750048,-0.00334014821736339,0.00289322268560221,-7.73198164130129e-05,-5.82780269657857e-05,-3.74769908050299e-05,1.66537854218163e-06,0.000262667237100445,0.000258737227507133,6.19401085487159e-05,-5.86171585967299e-05,-0.000103539284343285,0.00623337090296561,1.90417894472272e-05,3.91423693472115e-05,-3.93000959331147e-06,6.19401085487159e-05,0.000103539284343285,1.90417894472272e-05,3.93000959331147e-06
negative_demand_phi_110,phi_pi = 1.1,1.1,0.8,0.0025,38,-6.49037107320114e-07,0.000260614159746542,-6.6402047861458e-05,0.000257165432262063,-3.95370589371113e-05,-2.93645954401178e-05,1.24828659192888e-05,3.58449202778055e-06,2.75414651063066e-06,3.98089251629763e-06,5.87155883052803e-07,-4.85941565819825e-07,8.81591344576316e-06,6.95756955524599e-05,-1.97048111787307e-05,-7.9017141317167e-05,-0.000213196851080635,-0.000339588063931709,-0.00346984136300987,0.00248130405453084,-6.98187095570235e-05,-6.29853861660035e-05,-3.648531988798e-05,3.12217031239737e-06,0.000258644473748681,0.000255686390775667,6.07597821066968e-05,-5.93123301384363e-05,-0.000126391212851074,0.00595114541754072,6.83332339102005e-06,3.96074902003773e-05,-2.9580829730147e-06,6.07597821066968e-05,0.000126391212851074,6.83332339102005e-06,2.9580829730147e-06
negative_demand_phi_110,phi_pi = 1.1,1.1,0.8,0.0025,39,-5.19229685856743e-07,0.000257155075737536,-6.51969266564079e-05,0.000253810458407111,-3.85217759580891e-05,-2.84094847674554e-05,1.23136412024383e-05,3.46790310358502e-06,4.32168124120391e-06,4.55750057792859e-06,-3.50044015079432e-07,-5.56327245215815e-07,6.92691942193874e-06,6.63237860792868e-05,-1.6771757027384e-05,-7.64074267840809e-05,-0.000182118320758567,-0.00032800653151864,-0.00356521364969309,0.00209126492164868,-6.31242825736011e-05,-6.72695707393256e-05,-3.54880886008768e-05,4.39242704219911e-06,0.0002548467458654,0.000252774170948822,5.93968666573481e-05,-5.96356697566969e-05,-0.000145888210760073,0.00565647857134177,-4.14528816572446e-06,3.98805156430759e-05,-2.07257491657842e-06,5.93968666573481e-05,0.000145888210760073,4.14528816572446e-06,2.07257491657842e-06
negative_demand_phi_110,phi_pi = 1.1,1.1,0.8,0.0025,40,-4.15383748686048e-07,0.000253826101033638,-6.41695324227198e-05,0.000250620613334807,-3.74965514778891e-05,-2.74779838321804e-05,1.21179495069373e-05,3.35419618455179e-06,5.6850511431783e-06,5.02774860677846e-06,-1.18870584864261e-06,-6.13729715284728e-07,5.30021989651741e-06,6.3178919520757e-05,-1.42165576368786e-05,-7.38469677739467e-05,-0.000153900887784192,-0.000316115284400231,-0.00362998419623528,0.00172286801420718,-5.71708184127218e-05,-7.11682464328289e-05,-3.44909811842431e-05,5.48786038223614e-06,0.000251255135287121,0.000249986091382493,5.78786996242395e-05,-5.96304101370682e-05,-0.000162214396616039,0.00535285221044246,-1.39974280201072e-05,3.99788415664792e-05,-1.26904390462812e-06,5.78786996242395e-05,0.000162214396616039,1.39974280201072e-05,1.26904390462812e-06
negative_demand_baseline_policy,Baseline rule: phi_pi = 1.5,1.5,0.8,0.0025,1,-0.0025,-0.0014144815615349,-0.00275779395473408,-0.00219259478379863,-0.00101054932693978,-0.00243795097764354,-0.000951024188885957,0.000297597011384571,-0.00101232657249284,-0.00247248929052046,-0.000975465929456229,0.000301813051323305,0.000898183763417569,0.00223973801235703,-0.00132044547782892,-0.00266066648825375,-0.000665565703252921,-0.000798228400561402,-0.000665565703252824,-0.000798228400561207,-0.00270750710665302,-0.00280808080281503,-0.00143876982215085,-0.00145037538790116,-0.002195929743392,-0.00218925982420526,0.00134155424893946,-0.00134022101042483,-0.00013266269730848,-0.000132662697308383,-0.00010057369616201,-1.16055657503056e-05,6.66991918674142e-06,0.00134155424893946,0.00013266269730848,0.00010057369616201,6.66991918674142e-06
negative_demand_baseline_policy,Baseline rule: phi_pi = 1.5,1.5,0.8,0.0025,2,-0.002,-0.00195960221426916,-0.0024033395887737,-0.0013317100703707,-0.000360376082431002,-0.00146191177088573,-0.000785116210592907,0.000178453372489062,-0.000366787737802188,-0.00148286444342571,-0.000795278320481721,0.000181011033732303,-7.93641026652393e-06,-3.48965340113555e-05,-0.00036505195013159,-0.000327125825410099,-0.00088853059459329,-0.000974376348230138,-0.0015374571552651,-0.00175264903877759,-0.00239157044555793,-0.00241510873198947,-0.000690836788967419,-0.000701610749489268,-0.00134040643168987,-0.00132301370905141,-2.69601237448316e-05,3.79261247214907e-05,-8.58457536368484e-05,-0.000215191883512489,-2.35382864315348e-05,-1.07739605218482e-05,1.7392722638454e-05,2.69601237448316e-05,8.58457536368484e-05,2.35382864315348e-05,1.7392722638454e-05
negative_demand_baseline_policy,Baseline rule: phi_pi = 1.5,1.5,0.8,0.0025,3,-0.0016,-0.00200101755054516,-0.00184362840544061,-0.000769908399411268,-0.000136092391696874,-0.000928386120292668,-0.000579733132434437,0.000113326698257518,-0.000148805198287305,-0.000927799048259459,-0.000568170711642127,0.000113255035256832,-0.00045901825276754,-0.00116345044224286,0.000163964119831272,0.00089432266954842,-0.00060192386196313,-0.000585671803730689,-0.0021009445883462,-0.0022945046165388,-0.00189186263994123,-0.00179539417093999,-0.00037378051027559,-0.00038250335327894,-0.00078173236187451,-0.000758084436947914,-0.000704432189475317,0.000730358549717147,1.6252058232441e-05,-0.000193560028192596,9.6468469001243e-05,-8.72284300335036e-06,2.36479249265953e-05,0.000704432189475317,1.6252058232441e-05,9.6468469001243e-05,2.36479249265953e-05
